SEASON,GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_ABBREVIATION,MIN,PTS,FGA,FGM,FG3A,FG3M,FTA,FTM,TS,WL
2019-20,0021900098,2019-11-05,BOS @ CLE,1610612738,BOS,240,119,85,48,30,12,15,11,0.6495633187772926,W
2019-20,0021900100,2019-11-05,CHI vs. LAL,1610612741,CHI,240,112,85,43,32,14,23,12,0.5887300252312868,L
2019-20,0021900102,2019-11-05,MIA @ DEN,1610612748,MIA,240,89,88,32,29,9,25,16,0.4494949494949495,L
2019-20,0021900099,2019-11-05,SAS @ ATL,1610612759,SAS,240,100,91,38,33,8,23,16,0.49446202531645567,L
2019-20,0021900097,2019-11-05,CHA vs. IND,1610612766,CHA,265,122,88,42,31,10,42,28,0.572877535687453,W
2019-20,0021900111,2019-11-06,LAC vs. MIL,1610612746,LAC,240,124,98,41,31,13,36,29,0.544624033731553,L
2019-20,0021900111,2019-11-06,MIL @ LAC,1610612749,MIL,240,129,98,42,49,18,34,27,0.570998583569405,W
2019-20,0021900108,2019-11-06,MIN @ MEM,1610612750,MIN,240,121,96,43,45,16,26,19,0.5631049888309755,L
2019-20,0021900103,2019-11-06,NYK @ DET,1610612752,NYK,240,102,80,39,25,11,21,13,0.5714926042133572,L
2019-20,0021900109,2019-11-06,ORL @ DAL,1610612753,ORL,240,106,80,39,24,6,28,22,0.5740901213171578,L
2019-20,0021900110,2019-11-06,PHI @ UTA,1610612755,PHI,240,104,80,33,25,8,34,30,0.5475989890480202,L
2019-20,0021900110,2019-11-06,UTA vs. PHI,1610612762,UTA,240,106,89,41,22,8,24,16,0.532342306147047,W
2019-20,0021900108,2019-11-06,MEM vs. MIN,1610612763,MEM,240,137,88,50,23,12,30,25,0.6768774703557312,W
2019-20,0021900104,2019-11-06,WAS @ IND,1610612764,WAS,240,106,95,37,40,13,19,19,0.5127708978328174,L
2019-20,0021900105,2019-11-06,ATL vs. CHI,1610612737,ATL,240,93,74,30,30,6,35,27,0.5201342281879194,L
2019-20,0021900105,2019-11-06,CHI @ ATL,1610612741,CHI,240,113,82,41,33,13,27,18,0.6018321261184492,W
2019-20,0021900109,2019-11-06,DAL vs. ORL,1610612742,DAL,240,107,84,36,31,11,30,24,0.5504115226337448,W
2019-20,0021900107,2019-11-06,GSW @ HOU,1610612744,GSW,240,112,96,38,33,13,28,23,0.5169867060561301,L
2019-20,0021900104,2019-11-06,IND vs. WAS,1610612754,IND,240,121,94,44,30,12,26,21,0.5737860394537178,W
2019-20,0021900106,2019-11-06,SAC @ TOR,1610612758,SAC,240,120,95,42,44,20,21,16,0.5755947812739831,L
2019-20,0021900103,2019-11-06,DET vs. NYK,1610612765,DET,240,122,79,44,30,15,24,19,0.6811076373380973,W
2019-20,0021900107,2019-11-06,HOU vs. GSW,1610612745,HOU,240,129,97,48,45,21,19,12,0.6121867881548975,W
2019-20,0021900106,2019-11-06,TOR vs. SAC,1610612761,TOR,240,124,78,43,29,14,29,24,0.6831203173204055,W
2019-20,0021900115,2019-11-07,LAC vs. POR,1610612746,LAC,240,107,89,39,23,4,30,25,0.5234833659491194,W
2019-20,0021900114,2019-11-07,PHX vs. MIA,1610612756,PHX,240,108,84,37,32,11,31,23,0.5530520278574355,L
2019-20,0021900112,2019-11-07,BOS @ CHA,1610612738,BOS,240,108,93,40,33,10,23,18,0.5236617532971295,W
2019-20,0021900114,2019-11-07,MIA @ PHX,1610612748,MIA,240,124,82,45,28,15,24,19,0.6698357821953328,W
2019-20,0021900115,2019-11-07,POR @ LAC,1610612757,POR,240,101,104,39,39,11,16,12,0.4547910662824207,L
2019-20,0021900113,2019-11-07,SAS vs. OKC,1610612759,SAS,240,121,94,51,20,9,11,10,0.6121003642250101,W
2019-20,0021900113,2019-11-07,OKC @ SAS,1610612760,OKC,240,112,80,42,21,10,24,18,0.6183745583038869,L
2019-20,0021900112,2019-11-07,CHA vs. BOS,1610612766,CHA,240,87,86,33,31,6,21,15,0.45674086518269635,L
2019-20,0021900119,2019-11-08,ATL vs. SAC,1610612737,ATL,240,109,87,46,28,9,14,8,0.5850150279089739,L
2019-20,0021900118,2019-11-08,CLE @ WAS,1610612739,CLE,240,113,90,41,27,6,29,25,0.549824834565979,W
2019-20,0021900122,2019-11-08,DAL vs. NYK,1610612742,DAL,240,102,90,37,44,14,17,14,0.5231842429216249,L
2019-20,0021900126,2019-11-08,LAL vs. MIA,1610612747,LAL,240,95,89,40,32,8,8,7,0.5134025075659318,W
2019-20,0021900126,2019-11-08,MIA @ LAL,1610612748,MIA,240,80,80,28,35,6,24,18,0.4416961130742049,L
2019-20,0021900122,2019-11-08,NYK @ DAL,1610612752,NYK,240,106,89,37,28,14,31,18,0.5163678877630553,W
2019-20,0021900116,2019-11-08,IND vs. DET,1610612754,IND,240,112,83,43,15,4,25,22,0.5957446808510638,W
2019-20,0021900124,2019-11-08,UTA vs. MIL,1610612762,UTA,240,103,84,34,36,15,29,20,0.5322447292269532,W
2019-20,0021900118,2019-11-08,WAS vs. CLE,1610612764,WAS,240,100,96,45,31,7,6,3,0.5068937550689375,L
2019-20,0021900116,2019-11-08,DET @ IND,1610612765,DET,240,106,86,39,33,13,18,15,0.5643100511073254,L
2019-20,0021900121,2019-11-08,NOP vs. TOR,1610612740,NOP,240,104,99,40,41,10,21,14,0.48041389504804144,L
2019-20,0021900123,2019-11-08,DEN vs. PHI,1610612743,DEN,240,100,87,39,22,9,17,13,0.5292125317527518,W
2019-20,0021900120,2019-11-08,GSW @ MIN,1610612744,GSW,265,119,103,43,35,10,24,23,0.5239520958083832,L
2019-20,0021900124,2019-11-08,MIL @ UTA,1610612749,MIL,240,100,95,34,36,10,30,22,0.4621072088724584,L
2019-20,0021900120,2019-11-08,MIN vs. GSW,1610612750,MIN,265,125,111,48,36,9,29,20,0.5050096961861668,W
2019-20,0021900125,2019-11-08,BKN @ POR,1610612751,BKN,240,119,99,41,37,16,30,21,0.5303030303030303,W
2019-20,0021900117,2019-11-08,ORL vs. MEM,1610612753,ORL,240,118,93,44,28,7,27,23,0.5625476735316552,W
2019-20,0021900123,2019-11-08,PHI @ DEN,1610612755,PHI,240,97,86,38,26,13,17,8,0.5188275566966196,L
2019-20,0021900119,2019-11-08,SAC @ ATL,1610612758,SAC,240,121,76,42,31,18,22,19,0.7061157796451913,W
2019-20,0021900121,2019-11-08,TOR @ NOP,1610612761,TOR,240,122,93,41,43,19,24,21,0.5890305137118579,W
2019-20,0021900117,2019-11-08,MEM @ ORL,1610612763,MEM,240,86,86,32,29,11,13,11,0.4688181421718273,L
2019-20,0021900125,2019-11-08,POR vs. BKN,1610612757,POR,240,115,97,40,30,11,25,24,0.5324074074074074,L
2019-20,0021900127,2019-11-09,BOS @ SAS,1610612738,BOS,240,135,94,48,37,14,28,25,0.6348758465011287,W
2019-20,0021900129,2019-11-09,CHI vs. HOU,1610612741,CHI,240,94,98,37,32,4,18,16,0.4437311178247734,L
2019-20,0021900130,2019-11-09,DAL @ MEM,1610612742,DAL,240,138,97,52,42,18,20,16,0.6521739130434783,W
2019-20,0021900129,2019-11-09,HOU @ CHI,1610612745,HOU,240,117,83,39,44,19,28,20,0.6137221989089383,W
2019-20,0021900127,2019-11-09,SAS vs. BOS,1610612759,SAS,240,115,99,39,30,14,30,23,0.5124777183600713,L
2019-20,0021900131,2019-11-09,OKC vs. GSW,1610612760,OKC,240,114,79,43,30,14,17,14,0.6591119333950046,W
2019-20,0021900128,2019-11-09,NOP @ CHA,1610612740,NOP,240,115,75,40,33,14,30,21,0.6519274376417233,W
2019-20,0021900130,2019-11-09,MEM vs. DAL,1610612763,MEM,240,122,95,50,36,12,14,10,0.6030051403716884,L
2019-20,0021900128,2019-11-09,CHA vs. NOP,1610612766,CHA,240,110,88,36,35,12,34,26,0.5341880341880342,L
2019-20,0021900131,2019-11-09,GSW @ OKC,1610612744,GSW,240,108,85,42,22,7,17,17,0.5839100346020761,L
2019-20,0021900138,2019-11-10,ATL @ POR,1610612737,ATL,265,113,104,42,41,11,25,18,0.49130434782608695,L
2019-20,0021900132,2019-11-10,DEN @ MIN,1610612743,DEN,265,100,101,39,28,11,17,11,0.4609144542772861,W
2019-20,0021900139,2019-11-10,LAL vs. TOR,1610612747,LAL,240,104,94,41,30,10,19,12,0.5080109417741305,L
